CRC,Size (Bytes),Frame ID (Type),Sequential ID,RTC Send Datetime,RTC Log Datetime,Driver ID,Events Group,BMS-1 Voltage (Volt),BMS-1 Current (Ampere),BMS-2 Voltage (Volt),BMS-2 Current (Ampere),GPS Longitude,GPS Latitude,GPS HDOP,GPS Heading (Degree),Vehicle Speed (Km/hr),Odometer (Km),Signal Quality (%),Battery Voltage (mVolt),Range Approximation (Km),Battery Efficiency (Km/kWh),Trip A (Km),Trip B (Km),BMS-1 SoC (%),BMS-1 Temperature (Celcius),BMS-2 SoC (%),BMS-2 Temperature (Celcius)
95CD56AD,83,2 (Full),5.660,"Fri, 02 Oct 2020, 16:42:59","Fri, 02 Oct 2020, 16:39:56",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155456,-7.4521056,1,0,0,5.041,67,3.744,85,171,0,0,0,0.00,0,0.00
AC5F241D,83,2 (Full),5.661,"Fri, 02 Oct 2020, 16:43:01","Fri, 02 Oct 2020, 16:39:59",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155584,-7.452108,1,0,0,5.041,64,3.726,82,174,0,0,0,0.00,0,0.00
DC0C8534,83,2 (Full),5.662,"Fri, 02 Oct 2020, 16:43:03","Fri, 02 Oct 2020, 16:40:02",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155584,-7.4521136,1,0,0,5.041,67,3.744,79,177,0,0,0,0.00,0,0.00
597586BC,83,2 (Full),5.663,"Fri, 02 Oct 2020, 16:43:05","Fri, 02 Oct 2020, 16:40:05",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155712,-7.4521128,1,0,0,5.041,70,3.744,76,180,0,0,0,0.00,0,0.00
CDBDFB0F,83,2 (Full),5.664,"Fri, 02 Oct 2020, 16:43:08","Fri, 02 Oct 2020, 16:40:08",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155712,-7.4521088,1,0,0,5.041,67,3.744,73,183,0,0,0,0.00,0,0.00
B5AD3F02,83,2 (Full),5.665,"Fri, 02 Oct 2020, 16:43:10","Fri, 02 Oct 2020, 16:40:11",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155712,-7.4521072,1,0,0,5.041,67,3.744,70,186,0,0,0,0.00,0,0.00
3178A78D,83,2 (Full),5.666,"Fri, 02 Oct 2020, 16:43:12","Fri, 02 Oct 2020, 16:40:14",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155712,-7.4521088,1,0,0,5.041,64,3.744,67,189,0,0,0,0.00,0,0.00
5CF4A0DA,83,2 (Full),5.667,"Fri, 02 Oct 2020, 16:43:14","Fri, 02 Oct 2020, 16:40:17",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155712,-7.4521048,1,0,1,5.041,64,3.744,64,192,0,0,0,0.00,0,0.00
7FD1C809,83,2 (Full),5.668,"Fri, 02 Oct 2020, 16:43:16","Fri, 02 Oct 2020, 16:40:20",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155968,-7.4521048,1,0,0,5.041,64,3.744,61,195,0,0,0,0.00,0,0.00
7D7FBCFE,83,2 (Full),5.669,"Fri, 02 Oct 2020, 16:43:19","Fri, 02 Oct 2020, 16:40:23",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155712,-7.4521096,1,0,1,5.041,64,3.744,58,198,0,0,0,0.00,0,0.00
6B502912,83,2 (Full),5.670,"Fri, 02 Oct 2020, 16:43:22","Fri, 02 Oct 2020, 16:40:26",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155968,-7.4521152,1,0,0,5.041,64,3.744,55,201,0,0,0,0.00,0,0.00
6CCFF4B4,83,2 (Full),5.671,"Fri, 02 Oct 2020, 16:43:28","Fri, 02 Oct 2020, 16:40:29",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155968,-7.4521168,1,0,0,5.041,61,3.690,52,204,0,0,0,0.00,0,0.00
52131F81,83,2 (Full),5.672,"Fri, 02 Oct 2020, 16:43:30","Fri, 02 Oct 2020, 16:40:32",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156096,-7.4521264,1,0,1,5.041,58,3.744,49,207,0,0,0,0.00,0,0.00
313ADBBF,83,2 (Full),5.673,"Fri, 02 Oct 2020, 16:43:33","Fri, 02 Oct 2020, 16:40:35",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156096,-7.452128,1,0,0,5.041,54,3.726,46,210,0,0,0,0.00,0,0.00
2A13FDD3,83,2 (Full),5.674,"Fri, 02 Oct 2020, 16:43:36","Fri, 02 Oct 2020, 16:40:38",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156096,-7.4521328,1,0,0,5.041,58,3.672,43,213,0,0,0,0.00,0,0.00
F8E9201B,83,2 (Full),5.675,"Fri, 02 Oct 2020, 16:43:38","Fri, 02 Oct 2020, 16:40:41",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156096,-7.452136,1,0,1,5.041,58,3.708,40,216,0,0,0,0.00,0,0.00
E781F6DC,83,2 (Full),5.676,"Fri, 02 Oct 2020, 16:43:41","Fri, 02 Oct 2020, 16:40:44",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156096,-7.4521328,1,0,0,5.041,67,3.744,37,219,0,0,0,0.00,0,0.00
42EB5795,83,2 (Full),5.677,"Fri, 02 Oct 2020, 16:43:43","Fri, 02 Oct 2020, 16:40:47",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156096,-7.4521312,1,0,1,5.041,61,3.726,34,222,0,0,0,0.00,0,0.00
AE9A50A8,83,2 (Full),5.678,"Fri, 02 Oct 2020, 16:43:46","Fri, 02 Oct 2020, 16:40:50",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156096,-7.452132,1,0,0,5.041,61,3.744,31,225,0,0,0,0.00,0,0.00
FFE5B988,83,2 (Full),5.679,"Fri, 02 Oct 2020, 16:43:48","Fri, 02 Oct 2020, 16:40:53",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156096,-7.4521272,1,0,0,5.041,61,3.744,28,228,0,0,0,0.00,0,0.00
E99DCB2D,83,2 (Full),5.680,"Fri, 02 Oct 2020, 16:43:51","Fri, 02 Oct 2020, 16:40:56",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155968,-7.4521312,1,0,0,5.041,61,3.726,25,231,0,0,0,0.00,0,0.00
8CE9CE9C,83,2 (Full),5.681,"Fri, 02 Oct 2020, 16:43:54","Fri, 02 Oct 2020, 16:40:59",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155968,-7.4521384,1,0,2,5.041,61,3.726,22,234,0,0,0,0.00,0,0.00
BBD26EEA,83,2 (Full),5.682,"Fri, 02 Oct 2020, 16:44:21","Fri, 02 Oct 2020, 16:41:02",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155968,-7.4521416,1,0,0,5.041,67,3.690,19,237,0,0,0,0.00,0,0.00
AB2F6E17,83,2 (Full),5.683,"Fri, 02 Oct 2020, 16:44:23","Fri, 02 Oct 2020, 16:41:05",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156096,-7.4521496,1,0,1,5.041,61,3.690,16,240,0,0,0,0.00,0,0.00
92340557,83,2 (Full),5.684,"Fri, 02 Oct 2020, 16:44:27","Fri, 02 Oct 2020, 16:41:08",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156096,-7.4521528,1,0,2,5.041,61,3.744,13,243,0,0,0,0.00,0,0.00
E06D0369,83,2 (Full),5.685,"Fri, 02 Oct 2020, 16:44:30","Fri, 02 Oct 2020, 16:41:11",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156096,-7.4521512,1,0,1,5.041,67,3.744,10,246,0,0,0,0.00,0,0.00
6BC9DF96,83,2 (Full),5.686,"Fri, 02 Oct 2020, 16:44:33","Fri, 02 Oct 2020, 16:41:14",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155968,-7.452144,1,0,0,5.041,64,3.744,7,249,0,0,0,0.00,0,0.00
C5BAFB13,83,2 (Full),5.687,"Fri, 02 Oct 2020, 16:44:38","Fri, 02 Oct 2020, 16:41:17",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156096,-7.452132,1,0,3,5.041,67,3.744,4,252,0,0,0,0.00,0,0.00
B087E729,83,2 (Full),5.688,"Fri, 02 Oct 2020, 16:44:41","Fri, 02 Oct 2020, 16:41:20",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155968,-7.4521192,1,0,0,5.041,64,3.744,1,255,0,0,0,0.00,0,0.00
21EECF53,83,2 (Full),5.689,"Fri, 02 Oct 2020, 16:44:43","Fri, 02 Oct 2020, 16:41:23",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156096,-7.4521104,1,0,0,5.041,61,3.744,254,2,0,0,0,0.00,0,0.00
3D37DD26,83,2 (Full),5.690,"Fri, 02 Oct 2020, 16:44:47","Fri, 02 Oct 2020, 16:41:26",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155968,-7.4521088,1,0,0,5.041,58,3.744,251,5,0,0,0,0.00,0,0.00
C58BB668,83,2 (Full),5.691,"Fri, 02 Oct 2020, 16:44:51","Fri, 02 Oct 2020, 16:41:29",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155712,-7.452104,1,0,0,5.041,64,3.726,248,8,0,0,0,0.00,0,0.00
276B24BF,83,2 (Full),5.692,"Fri, 02 Oct 2020, 16:44:54","Fri, 02 Oct 2020, 16:41:32",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155712,-7.452104,1,0,0,5.041,64,3.744,245,11,0,0,0,0.00,0,0.00
951D9BD7,83,2 (Full),5.693,"Fri, 02 Oct 2020, 16:44:58","Fri, 02 Oct 2020, 16:41:35",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155712,-7.4520984,1,0,0,5.041,67,3.744,242,14,0,0,0,0.00,0,0.00
1F5E53B3,83,2 (Full),5.694,"Fri, 02 Oct 2020, 16:45:05","Fri, 02 Oct 2020, 16:41:38",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155968,-7.4521008,1,0,0,5.041,64,3.744,239,17,0,0,0,0.00,0,0.00
66247AA0,83,2 (Full),5.695,"Fri, 02 Oct 2020, 16:45:07","Fri, 02 Oct 2020, 16:41:41",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155712,-7.4520976,1,0,0,5.041,61,3.744,236,20,0,0,0,0.00,0,0.00
94CF8BA9,83,2 (Full),5.696,"Fri, 02 Oct 2020, 16:45:11","Fri, 02 Oct 2020, 16:41:44",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155712,-7.4520944,1,0,0,5.041,64,3.708,233,23,0,0,0,0.00,0,0.00
5D0C6280,83,2 (Full),5.697,"Fri, 02 Oct 2020, 16:45:13","Fri, 02 Oct 2020, 16:41:47",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155712,-7.4520952,1,0,0,5.041,67,3.726,230,26,0,0,0,0.00,0,0.00
762FB126,83,2 (Full),5.698,"Fri, 02 Oct 2020, 16:45:16","Fri, 02 Oct 2020, 16:41:50",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155712,-7.4520928,1,0,0,5.041,54,3.744,227,29,0,0,0,0.00,0,0.00
55045DAE,83,2 (Full),5.699,"Fri, 02 Oct 2020, 16:45:18","Fri, 02 Oct 2020, 16:41:53",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155712,-7.4520848,1,0,0,5.041,61,3.726,224,32,0,0,0,0.00,0,0.00
E69DEAB8,83,2 (Full),5.700,"Fri, 02 Oct 2020, 16:45:21","Fri, 02 Oct 2020, 16:41:56",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155712,-7.4520792,1,0,0,5.041,64,3.744,221,35,0,0,0,0.00,0,0.00
C8521EBE,83,2 (Full),5.701,"Fri, 02 Oct 2020, 16:45:24","Fri, 02 Oct 2020, 16:41:59",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155712,-7.4520656,1,0,1,5.041,64,3.744,218,38,0,0,0,0.00,0,0.00
BA5BADA8,83,2 (Full),5.702,"Fri, 02 Oct 2020, 16:45:28","Fri, 02 Oct 2020, 16:42:02",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155712,-7.4520456,1,0,1,5.041,64,3.726,215,41,0,0,0,0.00,0,0.00
95B003D1,83,2 (Full),5.703,"Fri, 02 Oct 2020, 16:45:31","Fri, 02 Oct 2020, 16:42:05",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155712,-7.4520272,1,0,1,5.041,67,3.726,212,44,0,0,0,0.00,0,0.00
8CAB4E86,83,2 (Full),5.704,"Fri, 02 Oct 2020, 16:45:34","Fri, 02 Oct 2020, 16:42:08",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155712,-7.4520096,1,0,1,5.041,64,3.744,209,47,0,0,0,0.00,0,0.00
7B62D8A9,83,2 (Full),5.705,"Fri, 02 Oct 2020, 16:45:38","Fri, 02 Oct 2020, 16:42:11",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155712,-7.4520048,1,0,0,5.041,64,3.726,206,50,0,0,0,0.00,0,0.00
B3A9B197,83,2 (Full),5.706,"Fri, 02 Oct 2020, 16:45:41","Fri, 02 Oct 2020, 16:42:14",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155968,-7.452004,1,0,0,5.041,67,3.726,203,53,0,0,0,0.00,0,0.00
A10AEB6E,83,2 (Full),5.707,"Fri, 02 Oct 2020, 16:45:43","Fri, 02 Oct 2020, 16:42:17",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156096,-7.4520024,1,0,0,5.041,67,3.744,200,56,0,0,0,0.00,0,0.00
E048E428,83,2 (Full),5.708,"Fri, 02 Oct 2020, 16:45:46","Fri, 02 Oct 2020, 16:42:20",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156096,-7.451988,1,0,0,5.041,70,3.726,197,59,0,0,0,0.00,0,0.00
1F6F28C8,83,2 (Full),5.709,"Fri, 02 Oct 2020, 16:45:49","Fri, 02 Oct 2020, 16:42:23",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156096,-7.4519816,1,0,0,5.041,74,3.744,194,62,0,0,0,0.00,0,0.00
6BDCDDF3,83,2 (Full),5.710,"Fri, 02 Oct 2020, 16:45:51","Fri, 02 Oct 2020, 16:42:26",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156096,-7.4519728,1,0,0,5.041,64,3.726,191,65,0,0,0,0.00,0,0.00
8070B485,83,2 (Full),5.711,"Fri, 02 Oct 2020, 16:45:54","Fri, 02 Oct 2020, 16:42:29",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156224,-7.4519656,1,0,0,5.041,70,3.744,188,68,0,0,0,0.00,0,0.00
DA719381,83,2 (Full),5.712,"Fri, 02 Oct 2020, 16:45:56","Fri, 02 Oct 2020, 16:42:32",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156224,-7.4519584,1,0,0,5.041,77,3.744,185,71,0,0,0,0.00,0,0.00
F28DE1BA,83,2 (Full),5.713,"Fri, 02 Oct 2020, 16:45:59","Fri, 02 Oct 2020, 16:42:35",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156096,-7.4519504,1,0,0,5.041,74,3.726,182,74,0,0,0,0.00,0,0.00
C75A7838,83,2 (Full),5.714,"Fri, 02 Oct 2020, 16:46:02","Fri, 02 Oct 2020, 16:42:38",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156224,-7.4519456,1,0,0,5.041,74,3.726,179,77,0,0,0,0.00,0,0.00
C6E8986F,83,2 (Full),5.715,"Fri, 02 Oct 2020, 16:46:04","Fri, 02 Oct 2020, 16:42:41",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156096,-7.4519432,1,0,1,5.041,70,3.744,176,80,0,0,0,0.00,0,0.00
62F2BF4F,83,2 (Full),5.716,"Fri, 02 Oct 2020, 16:46:08","Fri, 02 Oct 2020, 16:42:44",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156224,-7.451936,1,0,0,5.041,67,3.744,173,83,0,0,0,0.00,0,0.00
51DFAE17,83,2 (Full),5.717,"Fri, 02 Oct 2020, 16:46:11","Fri, 02 Oct 2020, 16:42:47",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156096,-7.4519336,1,0,0,5.041,67,3.726,170,86,0,0,0,0.00,0,0.00
C33BD0A6,83,2 (Full),5.718,"Fri, 02 Oct 2020, 16:46:14","Fri, 02 Oct 2020, 16:42:50",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7156096,-7.4519352,1,0,1,5.041,74,3.744,167,89,0,0,0,0.00,0,0.00
163D99A2,83,2 (Full),5.719,"Fri, 02 Oct 2020, 16:46:17","Fri, 02 Oct 2020, 16:42:53",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7155328,-7.4519208,1,270,9,5.041,74,3.762,164,92,0,0,0,0.00,0,0.00
E6099C18,83,2 (Full),5.720,"Fri, 02 Oct 2020, 16:46:20","Fri, 02 Oct 2020, 16:42:56",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7154048,-7.4518896,1,284,14,5.041,83,3.636,161,95,0,0,0,0.00,0,0.00
A52CBF0E,83,2 (Full),5.721,"Fri, 02 Oct 2020, 16:46:23","Fri, 02 Oct 2020, 16:42:59",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7153152,-7.4518768,1,290,9,5.041,87,3.654,158,98,0,0,0,0.00,0,0.00
951BC8F9,83,2 (Full),5.722,"Fri, 02 Oct 2020, 16:46:25","Fri, 02 Oct 2020, 16:43:02",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7153024,-7.4518784,1,0,1,5.041,87,3.636,155,101,0,0,0,0.00,0,0.00
FF8C6016,83,2 (Full),5.723,"Fri, 02 Oct 2020, 16:46:29","Fri, 02 Oct 2020, 16:43:05",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7153024,-7.4518808,1,0,0,5.041,90,3.654,152,104,0,0,0,0.00,0,0.00
B1CBD745,83,2 (Full),5.724,"Fri, 02 Oct 2020, 16:46:32","Fri, 02 Oct 2020, 16:43:08",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7153024,-7.451888,1,0,0,5.041,87,3.654,149,107,0,0,0,0.00,0,0.00
AB11D65D,83,2 (Full),5.725,"Fri, 02 Oct 2020, 16:46:35","Fri, 02 Oct 2020, 16:43:11",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7153024,-7.4518872,1,0,0,5.041,93,3.636,146,110,0,0,0,0.00,0,0.00
CCFCF383,83,2 (Full),5.726,"Fri, 02 Oct 2020, 16:46:38","Fri, 02 Oct 2020, 16:43:14",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7153024,-7.4518848,1,0,0,5.041,87,3.654,143,113,0,0,0,0.00,0,0.00
D2A84CA4,83,2 (Full),5.727,"Fri, 02 Oct 2020, 16:46:40","Fri, 02 Oct 2020, 16:43:17",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7152896,-7.4518248,1,350,11,5.041,83,3.654,140,116,0,0,0,0.00,0,0.00
D5CED196,83,2 (Full),5.728,"Fri, 02 Oct 2020, 16:46:43","Fri, 02 Oct 2020, 16:43:20",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7153024,-7.4516752,1,2,20,5.041,90,3.654,137,119,0,0,0,0.00,0,0.00
1A13EC1E,83,2 (Full),5.729,"Fri, 02 Oct 2020, 16:46:47","Fri, 02 Oct 2020, 16:43:23",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7153152,-7.4514472,1,8,26,5.041,70,3.636,134,122,0,0,0,0.00,0,0.00
10D6B995,83,2 (Full),5.730,"Fri, 02 Oct 2020, 16:46:52","Fri, 02 Oct 2020, 16:43:26",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.715328,-7.4512864,1,4,17,5.041,70,3.726,131,125,0,0,0,0.00,0,0.00
526CD060,83,2 (Full),5.731,"Fri, 02 Oct 2020, 16:46:56","Fri, 02 Oct 2020, 16:43:29",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7153024,-7.4511944,1,350,10,5.041,80,3.726,128,128,0,0,0,0.00,0,0.00
37615659,83,2 (Full),5.732,"Fri, 02 Oct 2020, 16:46:59","Fri, 02 Oct 2020, 16:43:32",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7151232,-7.4511112,1,288,25,5.041,77,3.726,125,131,0,0,0,0.00,0,0.00
704B0FB2,83,2 (Full),5.733,"Fri, 02 Oct 2020, 16:47:01","Fri, 02 Oct 2020, 16:43:35",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7148416,-7.4510488,1,282,38,5.041,77,3.726,122,134,0,0,0,0.00,0,0.00
CCDFFC14,83,2 (Full),5.734,"Fri, 02 Oct 2020, 16:47:04","Fri, 02 Oct 2020, 16:43:38",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.714496,-7.450972,1,282,43,5.041,80,3.726,119,137,0,0,0,0.00,0,0.00
0C610A82,83,2 (Full),5.735,"Fri, 02 Oct 2020, 16:47:08","Fri, 02 Oct 2020, 16:43:41",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.714176,-7.4509032,1,284,42,5.041,74,3.726,116,140,0,0,0,0.00,0,0.00
42EA8583,83,2 (Full),5.736,"Fri, 02 Oct 2020, 16:47:11","Fri, 02 Oct 2020, 16:43:44",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7139328,-7.450824,1,286,26,5.041,74,3.726,113,143,0,0,0,0.00,0,0.00
8CEAC43A,83,2 (Full),5.737,"Fri, 02 Oct 2020, 16:47:14","Fri, 02 Oct 2020, 16:43:47",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7138048,-7.4507744,1,292,14,5.041,70,3.726,110,146,0,0,0,0.00,0,0.00
B9158D4B,83,2 (Full),5.738,"Fri, 02 Oct 2020, 16:47:17","Fri, 02 Oct 2020, 16:43:50",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7137024,-7.4507392,1,282,14,5.041,70,3.726,107,149,0,0,0,0.00,0,0.00
51F8ACF4,83,2 (Full),5.739,"Fri, 02 Oct 2020, 16:47:20","Fri, 02 Oct 2020, 16:43:53",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7135104,-7.4507016,1,278,29,5.041,67,3.726,104,152,0,0,0,0.00,0,0.00
0B6D64F9,83,2 (Full),5.740,"Fri, 02 Oct 2020, 16:47:23","Fri, 02 Oct 2020, 16:43:56",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.71328,-7.450664,1,278,33,5.041,64,3.726,101,155,0,0,0,0.00,0,0.00
483C233A,83,2 (Full),5.741,"Fri, 02 Oct 2020, 16:47:25","Fri, 02 Oct 2020, 16:43:59",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7130368,-7.4506336,1,276,32,5.041,64,3.726,98,158,0,0,0,0.00,0,0.00
6B07B189,83,2 (Full),5.742,"Fri, 02 Oct 2020, 16:47:28","Fri, 02 Oct 2020, 16:44:02",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7127936,-7.4506056,1,278,35,5.041,64,3.726,95,161,0,0,0,0.00,0,0.00
54ABBCA3,83,2 (Full),5.743,"Fri, 02 Oct 2020, 16:47:31","Fri, 02 Oct 2020, 16:44:05",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7125504,-7.4505392,1,286,32,5.041,64,3.726,92,164,0,0,0,0.00,0,0.00
BED95E95,83,2 (Full),5.744,"Fri, 02 Oct 2020, 16:47:34","Fri, 02 Oct 2020, 16:44:08",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7123328,-7.4504976,1,274,26,5.041,64,3.654,89,167,0,0,0,0.00,0,0.00
25B6430B,83,2 (Full),5.745,"Fri, 02 Oct 2020, 16:47:36","Fri, 02 Oct 2020, 16:44:11",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7120768,-7.4504192,1,286,36,5.041,64,3.762,86,170,0,0,0,0.00,0,0.00
E49420DB,83,2 (Full),5.746,"Fri, 02 Oct 2020, 16:47:39","Fri, 02 Oct 2020, 16:44:14",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7118336,-7.4503504,1,282,34,5.041,64,3.780,83,173,0,0,0,0.00,0,0.00
F6DCD142,83,2 (Full),5.747,"Fri, 02 Oct 2020, 16:47:41","Fri, 02 Oct 2020, 16:44:17",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7115904,-7.4502824,1,286,28,5.041,87,3.726,80,176,0,0,0,0.00,0,0.00
7AB2B454,83,2 (Full),5.748,"Fri, 02 Oct 2020, 16:47:44","Fri, 02 Oct 2020, 16:44:20",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.71136,-7.4502504,1,280,27,5.041,87,3.726,77,179,0,0,0,0.00,0,0.00
59961EE6,83,2 (Full),5.749,"Fri, 02 Oct 2020, 16:47:47","Fri, 02 Oct 2020, 16:44:23",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.711168,-7.4502128,1,278,26,5.041,80,3.726,74,182,0,0,0,0.00,0,0.00
5384E155,83,2 (Full),5.750,"Fri, 02 Oct 2020, 16:47:50","Fri, 02 Oct 2020, 16:44:27",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7109632,-7.450144,1,290,23,5.041,77,3.726,71,185,0,0,0,0.00,0,0.00
B6BF6D02,83,2 (Full),5.751,"Fri, 02 Oct 2020, 16:47:53","Fri, 02 Oct 2020, 16:44:30",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7108352,-7.4501144,1,282,13,5.041,70,3.726,68,188,0,0,0,0.00,0,0.00
359FC6C5,83,2 (Full),5.752,"Fri, 02 Oct 2020, 16:48:01","Fri, 02 Oct 2020, 16:44:33",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.71072,-7.4500984,1,278,5,5.041,70,3.726,65,191,0,0,0,0.00,0,0.00
136FEF55,83,2 (Full),5.753,"Fri, 02 Oct 2020, 16:48:04","Fri, 02 Oct 2020, 16:44:36",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7106944,-7.4500904,1,0,1,5.041,70,3.726,62,194,0,0,0,0.00,0,0.00
B0E8CB58,83,2 (Full),5.754,"Fri, 02 Oct 2020, 16:48:06","Fri, 02 Oct 2020, 16:44:39",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7106688,-7.4500792,1,0,1,5.041,67,3.690,59,197,0,0,0,0.00,0,0.00
6B8BC0EC,83,2 (Full),5.755,"Fri, 02 Oct 2020, 16:48:09","Fri, 02 Oct 2020, 16:44:42",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7105792,-7.4500608,1,286,11,5.041,70,3.726,56,200,0,0,0,0.00,0,0.00
6C2605B8,83,2 (Full),5.756,"Fri, 02 Oct 2020, 16:48:11","Fri, 02 Oct 2020, 16:44:45",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7103616,-7.4500336,1,278,30,5.041,83,3.726,53,203,0,0,0,0.00,0,0.00
9F2882F5,83,2 (Full),5.757,"Fri, 02 Oct 2020, 16:48:13","Fri, 02 Oct 2020, 16:44:48",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.7100288,-7.4499736,1,282,38,5.041,83,3.726,50,206,0,0,0,0.00,0,0.00
4FF8CBAA,83,2 (Full),5.758,"Fri, 02 Oct 2020, 16:48:15","Fri, 02 Oct 2020, 16:44:51",NONE,0000000000000060,0.00,0.00,0.00,0.00,112.70976,-7.449916,1,282,28,5.041,74,3.726,47,209,0,0,0,0.00,0,0.00
