BMS-2 Temperature (Celcius),BMS-2 SoC (%),BMS-1 Temperature (Celcius),BMS-1 SoC (%),Trip B (Km),Trip A (Km),Battery Efficiency (Km/kWh),Range Approximation (Km),Battery Voltage (mVolt),Signal Quality (%),Odometer (Km),Vehicle Speed (Km/hr),GPS Heading (Degree),GPS HDOP,GPS Latitude,GPS Longitude,BMS-2 Current (Ampere),BMS-2 Voltage (Volt),BMS-1 Current (Ampere),BMS-1 Voltage (Volt),Events Group,Driver ID,RTC Log Datetime,RTC Send Datetime,Sequential ID,Frame ID (Type),Size (Bytes),CRC
0.00,0,0.00,0,0,0,71,185,3.996,74,5.047,0,0,1,-7.4493624,112.7085824,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:13:07","Wed, 07 Oct 2020, 15:13:08",6.238,2 (Full),83,0C026471
0.00,0,0.00,0,0,0,68,188,3.996,74,5.047,0,0,1,-7.4493648,112.7085824,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:13:04","Wed, 07 Oct 2020, 15:13:04",6.237,2 (Full),83,70801DED
0.00,0,0.00,0,0,0,65,191,3.996,77,5.047,0,0,1,-7.449364,112.7085824,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:13:01","Wed, 07 Oct 2020, 15:13:01",6.236,2 (Full),83,65CE6E35
0.00,0,0.00,0,0,0,62,194,3.996,74,5.047,1,0,1,-7.4493672,112.7085824,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:12:58","Wed, 07 Oct 2020, 15:12:59",6.235,2 (Full),83,E5B46A91
0.00,0,0.00,0,0,0,59,197,3.996,74,5.047,0,0,1,-7.4493648,112.7085824,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:12:55","Wed, 07 Oct 2020, 15:12:56",6.234,2 (Full),83,2F9BE90A
0.00,0,0.00,0,0,0,56,200,3.996,77,5.047,0,0,1,-7.4493688,112.7085824,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:12:52","Wed, 07 Oct 2020, 15:12:54",6.233,2 (Full),83,6FBC8F9E
0.00,0,0.00,0,0,0,53,203,3.978,67,5.047,0,0,1,-7.4493648,112.7085824,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:12:49","Wed, 07 Oct 2020, 15:12:52",6.232,2 (Full),83,502D0AF5
0.00,0,0.00,0,0,0,50,206,3.978,74,5.047,0,0,1,-7.4493568,112.7085824,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:12:46","Wed, 07 Oct 2020, 15:12:49",6.231,2 (Full),83,25FFAB4F
0.00,0,0.00,0,0,0,47,209,3.996,77,5.047,0,0,1,-7.4493552,112.7085824,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:12:43","Wed, 07 Oct 2020, 15:12:47",6.230,2 (Full),83,E8E60655
0.00,0,0.00,0,0,0,44,212,3.996,77,5.047,0,0,1,-7.4493544,112.7085696,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:12:40","Wed, 07 Oct 2020, 15:12:45",6.229,2 (Full),83,01C99C54
0.00,0,0.00,0,0,0,41,215,3.996,74,5.047,0,0,1,-7.4493536,112.708544,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:12:37","Wed, 07 Oct 2020, 15:12:41",6.228,2 (Full),83,CEAD3B28
0.00,0,0.00,0,0,0,38,218,3.996,77,5.047,1,0,1,-7.4493496,112.7085312,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:12:34","Wed, 07 Oct 2020, 15:12:39",6.227,2 (Full),83,EC572396
0.00,0,0.00,0,0,0,35,221,3.996,70,5.047,1,0,1,-7.4493344,112.7085312,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:12:31","Wed, 07 Oct 2020, 15:12:37",6.226,2 (Full),83,2C3BAE8E
0.00,0,0.00,0,0,0,32,224,3.996,80,5.047,0,0,1,-7.4493288,112.7085312,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:12:28","Wed, 07 Oct 2020, 15:12:34",6.225,2 (Full),83,EB111DDD
0.00,0,0.00,0,0,0,29,227,3.996,74,5.047,0,0,1,-7.4493256,112.7085312,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:12:25","Wed, 07 Oct 2020, 15:12:32",6.224,2 (Full),83,62AF0754
0.00,0,0.00,0,0,0,26,230,3.996,70,5.047,0,0,1,-7.4493168,112.7085312,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:12:22","Wed, 07 Oct 2020, 15:12:29",6.223,2 (Full),83,FC6B49D0
0.00,0,0.00,0,0,0,23,233,3.996,74,5.047,0,0,1,-7.449308,112.7085312,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:12:19","Wed, 07 Oct 2020, 15:12:27",6.222,2 (Full),83,9A20ECF9
0.00,0,0.00,0,0,0,20,236,3.996,77,5.047,0,0,1,-7.4492992,112.7085312,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:12:16","Wed, 07 Oct 2020, 15:12:24",6.221,2 (Full),83,9E6E61FB
0.00,0,0.00,0,0,0,17,239,3.996,70,5.047,0,0,1,-7.449296,112.7085056,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:12:13","Wed, 07 Oct 2020, 15:12:22",6.220,2 (Full),83,84C7F8F4
0.00,0,0.00,0,0,0,14,242,3.996,74,5.047,0,0,1,-7.4492904,112.7085056,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:12:10","Wed, 07 Oct 2020, 15:12:19",6.219,2 (Full),83,A55C586B
0.00,0,0.00,0,0,0,11,245,3.996,74,5.047,0,0,1,-7.4492904,112.7085312,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:12:07","Wed, 07 Oct 2020, 15:12:17",6.218,2 (Full),83,F3C86AE3
0.00,0,0.00,0,0,0,8,248,3.996,77,5.047,1,0,1,-7.449284,112.7085056,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:12:04","Wed, 07 Oct 2020, 15:12:14",6.217,2 (Full),83,237A1437
0.00,0,0.00,0,0,0,5,251,3.996,70,5.047,0,0,1,-7.4492824,112.7085056,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:12:01","Wed, 07 Oct 2020, 15:12:11",6.216,2 (Full),83,2300F180
0.00,0,0.00,0,0,0,2,254,3.978,83,5.047,0,0,1,-7.4492824,112.7085056,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:11:58","Wed, 07 Oct 2020, 15:12:09",6.215,2 (Full),83,2F612216
0.00,0,0.00,0,0,0,255,1,3.996,83,5.047,0,0,1,-7.4492856,112.7085056,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:11:55","Wed, 07 Oct 2020, 15:12:07",6.214,2 (Full),83,340B3497
0.00,0,0.00,0,0,0,252,4,3.996,87,5.047,1,0,1,-7.4492944,112.7084928,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:11:52","Wed, 07 Oct 2020, 15:12:04",6.213,2 (Full),83,F19E71BF
0.00,0,0.00,0,0,0,249,7,3.996,70,5.047,0,0,1,-7.449292,112.7084928,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:11:49","Wed, 07 Oct 2020, 15:12:02",6.212,2 (Full),83,EDBF916C
0.00,0,0.00,0,0,0,246,10,3.996,70,5.047,0,0,1,-7.4492928,112.7084928,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:11:46","Wed, 07 Oct 2020, 15:11:59",6.211,2 (Full),83,778E2D8A
0.00,0,0.00,0,0,0,243,13,3.996,74,5.047,0,0,1,-7.4492896,112.7084928,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:11:43","Wed, 07 Oct 2020, 15:11:57",6.210,2 (Full),83,40D4D8CF
0.00,0,0.00,0,0,0,240,16,3.996,70,5.047,0,0,1,-7.4492928,112.7084928,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:11:40","Wed, 07 Oct 2020, 15:11:54",6.209,2 (Full),83,ED722570
0.00,0,0.00,0,0,0,237,19,3.996,77,5.047,0,0,1,-7.4492968,112.7084928,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:11:37","Wed, 07 Oct 2020, 15:11:52",6.208,2 (Full),83,19842C3D
0.00,0,0.00,0,0,0,234,22,3.978,64,5.047,0,0,1,-7.4493032,112.7085056,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:11:34","Wed, 07 Oct 2020, 15:11:49",6.207,2 (Full),83,7EE0BE25
0.00,0,0.00,0,0,0,231,25,3.996,80,5.047,1,0,1,-7.4493096,112.7085056,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:11:31","Wed, 07 Oct 2020, 15:11:46",6.206,2 (Full),83,8CD0C2B9
0.00,0,0.00,0,0,0,228,28,3.960,80,5.047,0,0,1,-7.4493216,112.7084928,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:11:28","Wed, 07 Oct 2020, 15:11:44",6.205,2 (Full),83,69A96A10
0.00,0,0.00,0,0,0,225,31,3.960,77,5.047,4,44,1,-7.449332,112.7084928,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:11:25","Wed, 07 Oct 2020, 15:11:41",6.204,2 (Full),83,6C7BE93E
0.00,0,0.00,0,0,0,222,34,3.960,74,5.047,9,14,1,-7.4493776,112.7084544,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:11:22","Wed, 07 Oct 2020, 15:11:39",6.203,2 (Full),83,BA8072CF
0.00,0,0.00,0,0,0,219,37,3.960,83,5.047,7,14,1,-7.4494576,112.708416,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:11:19","Wed, 07 Oct 2020, 15:11:36",6.202,2 (Full),83,BB26D3B8
0.00,0,0.00,0,0,0,216,40,3.960,80,5.047,9,70,1,-7.4495032,112.7083392,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:11:16","Wed, 07 Oct 2020, 15:11:33",6.201,2 (Full),83,40E821F3
0.00,0,0.00,0,0,0,213,43,3.996,83,5.047,7,94,1,-7.4495248,112.708288,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:11:13","Wed, 07 Oct 2020, 15:11:27",6.200,2 (Full),83,B0157542
0.00,0,0.00,0,0,0,210,46,3.996,80,5.047,13,106,1,-7.4495064,112.7081856,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:11:10","Wed, 07 Oct 2020, 15:11:24",6.199,2 (Full),83,1CEE0D3E
0.00,0,0.00,0,0,0,207,49,3.996,90,5.047,7,100,1,-7.4494784,112.708096,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:11:07","Wed, 07 Oct 2020, 15:11:22",6.198,2 (Full),83,C57C0274
0.00,0,0.00,0,0,0,204,52,3.978,80,5.047,23,100,1,-7.449452,112.707968,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:11:04","Wed, 07 Oct 2020, 15:11:19",6.197,2 (Full),83,A50C3F94
0.00,0,0.00,0,0,0,201,55,3.996,77,5.047,26,98,1,-7.4494048,112.7077632,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:11:01","Wed, 07 Oct 2020, 15:11:17",6.196,2 (Full),83,A248992C
0.00,0,0.00,0,0,0,198,58,3.996,96,5.047,29,98,1,-7.4493688,112.7075456,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:10:58","Wed, 07 Oct 2020, 15:11:16",6.195,2 (Full),83,5FB3B51D
0.00,0,0.00,0,0,0,195,61,4.014,96,5.047,33,100,1,-7.4493256,112.7073024,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:10:55","Wed, 07 Oct 2020, 15:11:13",6.194,2 (Full),83,855DD291
0.00,0,0.00,0,0,0,192,64,3.960,96,5.047,33,104,1,-7.4492728,112.7070592,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:10:52","Wed, 07 Oct 2020, 15:11:10",6.193,2 (Full),83,3A86A2AA
0.00,0,0.00,0,0,0,189,67,3.960,96,5.047,40,100,1,-7.4492048,112.7067776,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:10:49","Wed, 07 Oct 2020, 15:11:07",6.192,2 (Full),83,993C5F21
0.00,0,0.00,0,0,0,186,70,3.960,64,5.047,38,98,1,-7.4491552,112.7064576,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:10:46","Wed, 07 Oct 2020, 15:11:05",6.191,2 (Full),83,FFE60029
0.00,0,0.00,0,0,0,183,73,3.996,64,5.047,41,100,1,-7.4491008,112.7061504,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:10:43","Wed, 07 Oct 2020, 15:11:02",6.190,2 (Full),83,444DD442
0.00,0,0.00,0,0,0,180,76,3.996,64,5.046,41,100,1,-7.4490384,112.7058304,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:10:40","Wed, 07 Oct 2020, 15:11:00",6.189,2 (Full),83,D4CD6561
0.00,0,0.00,0,0,0,177,79,3.996,64,5.046,41,100,1,-7.4489768,112.7054976,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:10:37","Wed, 07 Oct 2020, 15:10:51",6.188,2 (Full),83,9ECC7594
0.00,0,0.00,0,0,0,174,82,3.996,74,5.046,37,102,1,-7.4489144,112.7051904,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:10:34","Wed, 07 Oct 2020, 15:10:49",6.187,2 (Full),83,DB4662F5
0.00,0,0.00,0,0,0,171,85,3.978,83,5.046,33,104,1,-7.4488616,112.7049344,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:10:31","Wed, 07 Oct 2020, 15:10:47",6.186,2 (Full),83,889EFF4D
0.00,0,0.00,0,0,0,168,88,3.978,90,5.046,30,114,1,-7.448784,112.7046784,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:10:28","Wed, 07 Oct 2020, 15:10:36",6.185,2 (Full),83,E70EFC3A
0.00,0,0.00,0,0,0,165,91,3.996,90,5.046,22,108,1,-7.4486968,112.7044608,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:10:25","Wed, 07 Oct 2020, 15:10:32",6.184,2 (Full),83,A7D61D8F
0.00,0,0.00,0,0,0,162,94,3.978,96,5.046,27,92,1,-7.4486552,112.7042816,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:10:22","Wed, 07 Oct 2020, 15:10:30",6.183,2 (Full),83,1E00C7C1
0.00,0,0.00,0,0,0,159,97,3.996,93,5.046,31,86,1,-7.4486544,112.7040512,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:10:19","Wed, 07 Oct 2020, 15:10:27",6.182,2 (Full),83,E7783D12
0.00,0,0.00,0,0,0,156,100,3.996,90,5.046,34,94,1,-7.4486536,112.703808,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:10:16","Wed, 07 Oct 2020, 15:10:24",6.181,2 (Full),83,CFF7C8FC
0.00,0,0.00,0,0,0,153,103,3.996,90,5.046,36,100,1,-7.4486056,112.7035136,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:10:13","Wed, 07 Oct 2020, 15:10:21",6.180,2 (Full),83,16F2272B
0.00,0,0.00,0,0,0,150,106,3.996,90,5.046,44,104,1,-7.4485296,112.7032448,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:10:10","Wed, 07 Oct 2020, 15:10:17",6.179,2 (Full),83,03DD846B
0.00,0,0.00,0,0,0,147,109,3.996,90,5.046,49,106,1,-7.4484304,112.7028992,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:10:07","Wed, 07 Oct 2020, 15:10:11",6.178,2 (Full),83,201130E7
0.00,0,0.00,0,0,0,144,112,3.996,93,5.046,52,106,1,-7.4483176,112.7025408,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:10:04","Wed, 07 Oct 2020, 15:10:06",6.177,2 (Full),83,0A69385F
0.00,0,0.00,0,0,0,141,115,3.996,80,5.046,51,106,1,-7.4482008,112.7021312,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:10:01","Wed, 07 Oct 2020, 15:10:04",6.176,2 (Full),83,17E00093
0.00,0,0.00,0,0,0,138,118,3.996,64,5.046,48,110,1,-7.4480776,112.7017344,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:09:58","Wed, 07 Oct 2020, 15:09:59",6.175,2 (Full),83,F7D943E6
0.00,0,0.00,0,0,0,135,121,3.996,70,5.046,42,118,1,-7.4479296,112.7013504,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:09:55","Wed, 07 Oct 2020, 15:09:57",6.174,2 (Full),83,C0C4292B
0.00,0,0.00,0,0,0,132,124,3.996,70,5.046,38,126,1,-7.4477608,112.701056,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:09:52","Wed, 07 Oct 2020, 15:09:53",6.173,2 (Full),83,DD57DFFC
0.00,0,0.00,0,0,0,129,127,3.996,90,5.046,38,130,1,-7.4475872,112.7008,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:09:49","Wed, 07 Oct 2020, 15:09:50",6.172,2 (Full),83,7E9ABC96
0.00,0,0.00,0,0,0,126,130,3.996,77,5.046,42,126,1,-7.4473928,112.7005824,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:09:46","Wed, 07 Oct 2020, 15:09:47",6.171,2 (Full),83,C2F2FE94
0.00,0,0.00,0,0,0,123,133,3.996,77,5.046,36,116,1,-7.4472072,112.7003136,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:09:43","Wed, 07 Oct 2020, 15:09:44",6.170,2 (Full),83,F8CBDCCB
0.00,0,0.00,0,0,0,120,136,3.996,83,5.046,32,106,1,-7.447088,112.7000448,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:09:40","Wed, 07 Oct 2020, 15:09:40",6.169,2 (Full),83,21DB4B4E
0.00,0,0.00,0,0,0,117,139,3.996,100,5.046,29,80,1,-7.4470456,112.6997888,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:09:37","Wed, 07 Oct 2020, 15:09:38",6.168,2 (Full),83,8527B9B6
0.00,0,0.00,0,0,0,114,142,3.978,90,5.046,24,68,1,-7.4470776,112.6995328,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:09:34","Wed, 07 Oct 2020, 15:09:36",6.167,2 (Full),83,F6B771E5
0.00,0,0.00,0,0,0,111,145,3.996,100,5.046,19,78,1,-7.4471384,112.6993664,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:09:31","Wed, 07 Oct 2020, 15:09:33",6.166,2 (Full),83,F96EC239
0.00,0,0.00,0,0,0,108,148,3.996,100,5.046,24,88,1,-7.4471528,112.6992128,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:09:28","Wed, 07 Oct 2020, 15:09:28",6.165,2 (Full),83,6A15B329
0.00,0,0.00,0,0,0,105,151,3.996,100,5.046,24,98,1,-7.4471272,112.699008,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:09:25","Wed, 07 Oct 2020, 15:09:25",6.164,2 (Full),83,1501C38B
0.00,0,0.00,0,0,0,102,154,3.996,100,5.046,23,104,1,-7.4470808,112.698816,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:09:22","Wed, 07 Oct 2020, 15:09:22",6.163,2 (Full),83,900D2BAD
0.00,0,0.00,0,0,0,99,157,3.996,100,5.046,25,102,1,-7.4470256,112.6986368,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:09:19","Wed, 07 Oct 2020, 15:09:20",6.162,2 (Full),83,C18167CA
0.00,0,0.00,0,0,0,96,160,3.996,77,5.046,31,106,1,-7.446976,112.6984192,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:09:16","Wed, 07 Oct 2020, 15:09:16",6.161,2 (Full),83,D62D6544
0.00,0,0.00,0,0,0,93,163,3.996,70,5.046,37,106,1,-7.4468944,112.698176,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:09:13","Wed, 07 Oct 2020, 15:09:13",6.160,2 (Full),83,5B7A4698
0.00,0,0.00,0,0,0,90,166,3.996,70,5.046,41,106,1,-7.4468096,112.6978816,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:09:10","Wed, 07 Oct 2020, 15:09:11",6.159,2 (Full),83,14E020D3
0.00,0,0.00,0,0,0,87,169,3.996,67,5.046,44,104,1,-7.4467144,112.6975744,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:09:07","Wed, 07 Oct 2020, 15:09:08",6.158,2 (Full),83,D4EE771A
0.00,0,0.00,0,0,0,84,172,3.996,70,5.046,43,106,1,-7.4466208,112.6972288,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:09:04","Wed, 07 Oct 2020, 15:09:05",6.157,2 (Full),83,EB8219D9
0.00,0,0.00,0,0,0,81,175,3.996,64,5.046,39,104,2,-7.4465136,112.696896,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:09:01","Wed, 07 Oct 2020, 15:09:03",6.156,2 (Full),83,02BEC298
0.00,0,0.00,0,0,0,78,178,3.996,74,5.045,32,112,2,-7.4464552,112.696512,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:08:58","Wed, 07 Oct 2020, 15:09:00",6.155,2 (Full),83,572A6D48
0.00,0,0.00,0,0,0,75,181,3.996,70,5.045,24,128,2,-7.4463744,112.6962048,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:08:55","Wed, 07 Oct 2020, 15:08:57",6.154,2 (Full),83,EA67192E
0.00,0,0.00,0,0,0,72,184,3.978,61,5.045,18,148,2,-7.4462744,112.696,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:08:52","Wed, 07 Oct 2020, 15:08:55",6.153,2 (Full),83,194A98B5
0.00,0,0.00,0,0,0,69,187,3.996,61,5.045,11,158,2,-7.4461712,112.6958976,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:08:49","Wed, 07 Oct 2020, 15:08:51",6.152,2 (Full),83,9B1FABBD
0.00,0,0.00,0,0,0,66,190,3.978,58,5.045,20,176,2,-7.4460744,112.6958208,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:08:46","Wed, 07 Oct 2020, 15:08:48",6.151,2 (Full),83,7C92FFB0
0.00,0,0.00,0,0,0,63,193,3.996,48,5.045,32,184,3,-7.4459136,112.6957184,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:08:43","Wed, 07 Oct 2020, 15:08:45",6.150,2 (Full),83,D82B812D
0.00,0,0.00,0,0,0,60,196,3.996,61,5.045,39,184,2,-7.445648,112.6957184,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:08:40","Wed, 07 Oct 2020, 15:08:42",6.149,2 (Full),83,CAC4689E
0.00,0,0.00,0,0,0,57,199,3.996,61,5.045,45,182,2,-7.4453432,112.6957568,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:08:37","Wed, 07 Oct 2020, 15:08:37",6.148,2 (Full),83,4246F4B8
0.00,0,0.00,0,0,0,54,202,3.996,58,5.045,47,186,2,-7.4449992,112.6957184,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:08:34","Wed, 07 Oct 2020, 15:08:34",6.147,2 (Full),83,13423DC2
0.00,0,0.00,0,0,0,51,205,3.996,64,5.045,53,186,2,-7.444652,112.6957184,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:08:31","Wed, 07 Oct 2020, 15:08:31",6.146,2 (Full),83,079968FB
0.00,0,0.00,0,0,0,48,208,3.996,70,5.045,58,198,2,-7.4442856,112.69568,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:08:28","Wed, 07 Oct 2020, 15:08:28",6.145,2 (Full),83,465669D4
0.00,0,0.00,0,0,0,45,211,3.996,67,5.045,49,202,2,-7.443864,112.6958464,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:08:25","Wed, 07 Oct 2020, 15:08:25",6.144,2 (Full),83,26256FF3
0.00,0,0.00,0,0,0,42,214,3.996,74,5.045,41,214,2,-7.44352,112.6960128,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:08:22","Wed, 07 Oct 2020, 15:08:22",6.143,2 (Full),83,45D1D4FC
0.00,0,0.00,0,0,0,39,217,3.996,77,5.045,38,208,2,-7.4432392,112.6962176,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:08:19","Wed, 07 Oct 2020, 15:08:19",6.142,2 (Full),83,CB92A69F
0.00,0,0.00,0,0,0,36,220,3.996,67,5.045,43,198,2,-7.4429608,112.6963712,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:08:16","Wed, 07 Oct 2020, 15:08:16",6.141,2 (Full),83,6DE301DA
0.00,0,0.00,0,0,0,33,223,3.978,61,5.045,48,188,2,-7.4426136,112.6964864,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:08:13","Wed, 07 Oct 2020, 15:08:13",6.140,2 (Full),83,584F0A79
