BMS-2 Temperature (Celcius),BMS-2 SoC (%),BMS-1 Temperature (Celcius),BMS-1 SoC (%),Trip B (Km),Trip A (Km),Battery Efficiency (Km/kWh),Range Approximation (Km),Battery Voltage (mVolt),Signal Quality (%),Odometer2 (m),Odometer (Km),Vehicle Speed (Km/hr),GPS Heading (Degree),GPS VDOP,GPS HDOP,GPS Altitude (m),GPS Latitude,GPS Longitude,BMS-2 Current (Ampere),BMS-2 Voltage (Volt),BMS-1 Current (Ampere),BMS-1 Voltage (Volt),Events Group,Driver ID,RTC Log Datetime,RTC Send Datetime,Sequential ID,Frame ID (Type),Size (Bytes),CRC
0.00,0,0.00,0,0,0,89,167,4.014,83,6.779,5.116,5,188,1,1,2.4,-7.4267824,112.7228032,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:18:14","Tue, 13 Oct 2020, 14:18:59",19.888,2 (Full),92,33DDC0E2
0.00,0,0.00,0,0,0,84,172,4.014,70,6.779,5.116,7,18,1,1,2,-7.426756,112.7227904,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:18:09","Tue, 13 Oct 2020, 14:18:56",19.887,2 (Full),92,975BCAE4
0.00,0,0.00,0,0,0,79,177,4.014,70,6.779,5.116,26,12,1,1,2,-7.4268728,112.722752,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:18:04","Tue, 13 Oct 2020, 14:18:54",19.886,2 (Full),92,E912669E
0.00,0,0.00,0,0,0,74,182,4.014,80,6.730,5.116,38,12,1,1,1.9,-7.4273672,112.722624,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:17:59","Tue, 13 Oct 2020, 14:18:51",19.885,2 (Full),92,53E73984
0.00,0,0.00,0,0,0,69,187,4.032,80,6.666,5.116,41,12,1,1,2.1,-7.4279496,112.722496,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:17:54","Tue, 13 Oct 2020, 14:18:45",19.884,2 (Full),92,7B4FE9C0
0.00,0,0.00,0,0,0,64,192,4.014,80,6.632,5.116,40,10,1,1,2.1,-7.428252,112.722432,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:17:49","Tue, 13 Oct 2020, 14:18:43",19.883,2 (Full),92,EB88FD46
0.00,0,0.00,0,0,0,59,197,4.014,90,6.563,5.116,43,10,1,1,2.2,-7.4288784,112.722304,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:17:44","Tue, 13 Oct 2020, 14:18:40",19.882,2 (Full),92,61285566
0.00,0,0.00,0,0,0,54,202,4.032,100,6.491,5.116,42,10,1,1,2.2,-7.429524,112.7221504,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:17:39","Tue, 13 Oct 2020, 14:18:38",19.881,2 (Full),92,D2C1E680
0.00,0,0.00,0,0,0,49,207,4.032,100,6.456,5.116,39,2,1,1,2.2,-7.4298312,112.7220864,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:17:34","Tue, 13 Oct 2020, 14:18:35",19.880,2 (Full),92,AFA292C5
0.00,0,0.00,0,0,0,44,212,3.996,100,6.396,5.116,32,12,1,1,1.6,-7.4303464,112.7219968,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:17:29","Tue, 13 Oct 2020, 14:18:33",19.879,2 (Full),92,5D8CFA7B
0.00,0,0.00,0,0,0,39,217,4.014,77,6.334,5.116,39,18,2,1,1.2,-7.4309432,112.7218048,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:17:24","Tue, 13 Oct 2020, 14:18:30",19.878,2 (Full),92,79129067
0.00,0,0.00,0,0,0,34,222,4.014,77,6.302,5.116,40,20,1,1,1,-7.4312328,112.7216896,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:17:19","Tue, 13 Oct 2020, 14:18:23",19.877,2 (Full),92,E709B124
0.00,0,0.00,0,0,0,29,227,3.996,80,6.232,5.116,40,30,2,1,1.3,-7.4317752,112.7214208,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:17:14","Tue, 13 Oct 2020, 14:18:20",19.876,2 (Full),92,706CE5D7
0.00,0,0.00,0,0,0,24,232,3.996,80,6.166,5.116,39,32,1,1,1.6,-7.432284,112.7210752,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:17:09","Tue, 13 Oct 2020, 14:18:16",19.875,2 (Full),92,641FF7E4
0.00,0,0.00,0,0,0,19,237,3.996,74,6.134,5.116,36,34,1,1,1.7,-7.4325392,112.7209216,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:17:04","Tue, 13 Oct 2020, 14:18:10",19.874,2 (Full),92,412E9CFD
0.00,0,0.00,0,0,0,14,242,4.014,83,6.072,5.116,38,24,1,1,1.8,-7.433012,112.7206016,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:16:59","Tue, 13 Oct 2020, 14:18:07",19.873,2 (Full),92,6E4603F7
0.00,0,0.00,0,0,0,9,247,4.014,83,6.011,5.115,36,356,1,1,1.6,-7.4335408,112.7204736,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:16:54","Tue, 13 Oct 2020, 14:18:05",19.872,2 (Full),92,7642E0A6
0.00,0,0.00,0,0,0,4,252,4.014,83,5.981,5.115,32,356,1,1,1.6,-7.4338024,112.7204864,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:16:49","Tue, 13 Oct 2020, 14:18:02",19.871,2 (Full),92,72D7D44B
0.00,0,0.00,0,0,0,255,1,4.014,87,5.932,5.115,33,0,1,1,1.7,-7.434264,112.7205248,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:16:44","Tue, 13 Oct 2020, 14:18:00",19.870,2 (Full),92,67336697
0.00,0,0.00,0,0,0,250,6,4.014,83,5.875,5.115,34,30,1,1,1.6,-7.434756,112.7203456,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:16:39","Tue, 13 Oct 2020, 14:17:57",19.869,2 (Full),92,E912E48D
0.00,0,0.00,0,0,0,245,11,4.014,80,5.847,5.115,33,32,1,1,1.6,-7.43498,112.7202176,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:16:34","Tue, 13 Oct 2020, 14:17:47",19.868,2 (Full),92,1CA40EA3
0.00,0,0.00,0,0,0,240,16,4.014,74,5.792,5.115,30,32,1,1,1.6,-7.435388,112.719936,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:16:29","Tue, 13 Oct 2020, 14:17:44",19.867,2 (Full),92,8846ED1E
0.00,0,0.00,0,0,0,235,21,4.014,70,5.748,5.115,22,92,1,1,1.6,-7.435616,112.7196544,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:16:24","Tue, 13 Oct 2020, 14:17:42",19.866,2 (Full),92,3DB1D47F
0.00,0,0.00,0,0,0,230,26,4.014,87,5.729,5.115,31,102,1,1,1.6,-7.4355832,112.7194624,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:16:19","Tue, 13 Oct 2020, 14:17:29",19.865,2 (Full),92,D4ECEA4F
0.00,0,0.00,0,0,0,225,31,4.014,74,5.682,5.115,15,108,1,1,1.6,-7.4355032,112.7190784,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:16:14","Tue, 13 Oct 2020, 14:17:16",19.864,2 (Full),92,47E92547
0.00,0,0.00,0,0,0,220,36,4.014,83,5.682,5.115,27,100,1,1,1.6,-7.4354184,112.7188224,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:16:09","Tue, 13 Oct 2020, 14:17:13",19.863,2 (Full),92,42C67E50
0.00,0,0.00,0,0,0,215,41,4.014,83,5.659,5.115,27,106,1,1,1.6,-7.435364,112.7186048,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:16:04","Tue, 13 Oct 2020, 14:17:11",19.862,2 (Full),92,14102646
0.00,0,0.00,0,0,0,210,46,4.014,87,5.637,5.115,15,100,2,1,1.7,-7.4353,112.718336,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:15:59","Tue, 13 Oct 2020, 14:17:09",19.861,2 (Full),92,0DEDEA45
0.00,0,0.00,0,0,0,205,51,4.014,87,5.608,5.115,37,104,2,1,1.6,-7.435188,112.7178752,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:15:54","Tue, 13 Oct 2020, 14:17:06",19.860,2 (Full),92,78B8B59C
0.00,0,0.00,0,0,0,200,56,4.014,96,5.577,5.115,36,104,2,1,1.6,-7.4351168,112.7176192,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:15:49","Tue, 13 Oct 2020, 14:17:04",19.859,2 (Full),92,4054FCB8
0.00,0,0.00,0,0,0,195,61,4.014,90,5.518,5.115,33,74,2,1,1.7,-7.4350608,112.7170688,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:15:44","Tue, 13 Oct 2020, 14:17:02",19.858,2 (Full),92,E27CAA73
0.00,0,0.00,0,0,0,190,66,4.014,80,5.466,5.115,32,22,2,1,1.6,-7.4353584,112.7167232,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:15:39","Tue, 13 Oct 2020, 14:16:46",19.857,2 (Full),92,2DDE97BE
0.00,0,0.00,0,0,0,185,71,4.014,80,5.439,5.115,34,16,2,1,1.6,-7.4355904,112.7166336,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:15:34","Tue, 13 Oct 2020, 14:16:43",19.856,2 (Full),92,182C0BD5
0.00,0,0.00,0,0,0,180,76,4.014,100,5.388,5.115,27,16,2,1,1.4,-7.4360192,112.7165184,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:15:29","Tue, 13 Oct 2020, 14:16:37",19.855,2 (Full),92,606D8207
0.00,0,0.00,0,0,0,175,81,4.014,100,5.337,5.115,29,20,2,1,1.4,-7.4364776,112.716352,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:15:24","Tue, 13 Oct 2020, 14:16:35",19.854,2 (Full),92,A1F9F15E
0.00,0,0.00,0,0,0,170,86,4.014,80,5.313,5.115,18,30,2,1,1.3,-7.43666,112.716288,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:15:19","Tue, 13 Oct 2020, 14:16:32",19.853,2 (Full),92,0CB4EF56
0.00,0,0.00,0,0,0,165,91,4.014,87,5.298,5.115,25,78,2,1,1.4,-7.4368112,112.71616,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:15:14","Tue, 13 Oct 2020, 14:16:29",19.852,2 (Full),92,CA71A151
0.00,0,0.00,0,0,0,160,96,3.996,77,5.251,5.115,30,86,2,1,1.6,-7.4368368,112.715712,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:15:09","Tue, 13 Oct 2020, 14:16:27",19.851,2 (Full),92,8AD0703D
0.00,0,0.00,0,0,0,155,101,3.996,100,5.226,5.115,30,84,2,1,1.7,-7.4368512,112.7154816,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:15:04","Tue, 13 Oct 2020, 14:16:23",19.850,2 (Full),92,8B1AC25D
0.00,0,0.00,0,0,0,150,106,4.014,100,5.178,5.115,27,56,2,1,1.7,-7.4369464,112.7150592,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:14:59","Tue, 13 Oct 2020, 14:16:21",19.849,2 (Full),92,ECCDD5DE
0.00,0,0.00,0,0,0,145,111,4.014,100,5.130,5.115,32,22,2,1,1.6,-7.4373128,112.7147776,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:14:54","Tue, 13 Oct 2020, 14:16:16",19.848,2 (Full),92,CE738DDD
0.00,0,0.00,0,0,0,140,116,4.014,100,5.104,5.115,27,22,2,1,1.6,-7.4375216,112.714688,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:14:49","Tue, 13 Oct 2020, 14:16:14",19.847,2 (Full),92,B7EF4DA9
0.00,0,0.00,0,0,0,135,121,4.014,100,5.061,5.115,20,10,2,1,1.6,-7.4378728,112.71456,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:14:44","Tue, 13 Oct 2020, 14:16:11",19.846,2 (Full),92,1BB37CCE
0.00,0,0.00,0,0,0,130,126,4.014,93,5.025,5.114,18,12,2,1,1.7,-7.4381888,112.7145344,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:14:39","Tue, 13 Oct 2020, 14:16:04",19.845,2 (Full),92,4EBCF0D7
0.00,0,0.00,0,0,0,125,131,4.014,96,5.010,5.114,11,20,2,1,1.7,-7.4383088,112.714496,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:14:34","Tue, 13 Oct 2020, 14:16:01",19.844,2 (Full),92,279DCD96
0.00,0,0.00,0,0,0,120,136,4.014,100,5.010,5.114,0,0,2,1,1.6,-7.4383464,112.7144832,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:14:29","Tue, 13 Oct 2020, 14:15:53",19.843,2 (Full),92,94A23389
0.00,0,0.00,0,0,0,115,141,4.014,100,5.010,5.114,0,0,2,1,1.5,-7.4383496,112.7144704,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:14:24","Tue, 13 Oct 2020, 14:15:48",19.842,2 (Full),92,F992BCBD
0.00,0,0.00,0,0,0,110,146,4.014,100,5.010,5.114,0,0,2,1,1.5,-7.4383464,112.7144704,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:14:19","Tue, 13 Oct 2020, 14:15:46",19.841,2 (Full),92,F48453AF
0.00,0,0.00,0,0,0,105,151,4.014,100,5.010,5.114,0,0,2,1,1.5,-7.4383456,112.7144704,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:14:14","Tue, 13 Oct 2020, 14:15:43",19.840,2 (Full),92,6FB9D6B5
0.00,0,0.00,0,0,0,100,156,4.014,100,5.010,5.114,0,0,2,1,1.5,-7.4383472,112.7144704,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:14:09","Tue, 13 Oct 2020, 14:15:40",19.839,2 (Full),92,9B64B349
0.00,0,0.00,0,0,0,95,161,3.996,100,5.010,5.114,0,0,2,1,1.3,-7.4383504,112.7144704,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:14:04","Tue, 13 Oct 2020, 14:15:34",19.838,2 (Full),92,92F19F77
0.00,0,0.00,0,0,0,90,166,3.996,100,5.010,5.114,0,0,2,1,1.3,-7.4383576,112.7144832,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:13:59","Tue, 13 Oct 2020, 14:15:31",19.837,2 (Full),92,25A20355
0.00,0,0.00,0,0,0,85,171,3.996,87,5.010,5.114,25,18,2,1,1.3,-7.4384936,112.7144448,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:13:54","Tue, 13 Oct 2020, 14:15:29",19.836,2 (Full),92,3433A4D1
0.00,0,0.00,0,0,0,80,176,3.996,93,4.990,5.114,35,18,2,1,1.2,-7.438712,112.7143552,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:13:49","Tue, 13 Oct 2020, 14:15:26",19.835,2 (Full),92,47FB9029
0.00,0,0.00,0,0,0,75,181,3.996,70,4.932,5.114,35,24,2,1,1.2,-7.4392016,112.7141376,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:13:44","Tue, 13 Oct 2020, 14:15:23",19.834,2 (Full),92,0B3FA03E
0.00,0,0.00,0,0,0,70,186,4.050,70,4.874,5.114,33,20,2,1,1.3,-7.439684,112.7139328,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:13:39","Tue, 13 Oct 2020, 14:15:15",19.833,2 (Full),92,D0ECEDC7
0.00,0,0.00,0,0,0,65,191,4.032,77,4.846,5.114,37,24,2,1,1.4,-7.4399208,112.7138304,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:13:34","Tue, 13 Oct 2020, 14:15:10",19.832,2 (Full),92,0B9C8594
0.00,0,0.00,0,0,0,60,196,4.014,38,4.781,5.114,39,22,2,1,1.4,-7.4404744,112.7136128,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:13:29","Tue, 13 Oct 2020, 14:15:08",19.831,2 (Full),92,0403E8E6
0.00,0,0.00,0,0,0,55,201,4.032,38,4.717,5.114,35,20,2,1,1.4,-7.4410088,112.7133824,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:13:24","Tue, 13 Oct 2020, 14:15:05",19.830,2 (Full),92,48AD44D4
0.00,0,0.00,0,0,0,50,206,4.050,38,4.688,5.114,31,30,2,1,1.3,-7.4412512,112.71328,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:13:19","Tue, 13 Oct 2020, 14:15:03",19.829,2 (Full),92,3FDFEF8E
0.00,0,0.00,0,0,0,45,211,4.014,45,4.643,5.114,10,128,2,1,1.5,-7.4414576,112.71296,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:13:14","Tue, 13 Oct 2020, 14:14:51",19.828,2 (Full),92,BA1A4BE1
0.00,0,0.00,0,0,0,40,216,4.014,45,4.643,5.114,7,108,2,1,1.5,-7.441408,112.7128704,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:13:09","Tue, 13 Oct 2020, 14:14:48",19.827,2 (Full),92,81221FA7
0.00,0,0.00,0,0,0,35,221,4.014,48,4.643,5.114,24,118,2,1,1.4,-7.4413584,112.7127936,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:13:04","Tue, 13 Oct 2020, 14:14:45",19.826,2 (Full),92,1A40B99C
0.00,0,0.00,0,0,0,30,226,4.032,45,4.588,5.114,44,118,2,1,1.5,-7.4410608,112.7123072,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:12:59","Tue, 13 Oct 2020, 14:14:42",19.825,2 (Full),92,E19E38C5
0.00,0,0.00,0,0,0,25,231,4.014,51,4.515,5.114,41,112,2,1,1.8,-7.4407736,112.7117056,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:12:54","Tue, 13 Oct 2020, 14:14:40",19.824,2 (Full),92,AB2FBB76
0.00,0,0.00,0,0,0,20,236,4.014,45,4.481,5.114,37,110,2,1,1.8,-7.4406424,112.7114112,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:12:49","Tue, 13 Oct 2020, 14:14:37",19.823,2 (Full),92,AC00221C
0.00,0,0.00,0,0,0,15,241,4.014,45,4.419,5.114,38,106,2,1,2.1,-7.4404584,112.7108736,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:12:44","Tue, 13 Oct 2020, 14:14:34",19.822,2 (Full),92,1FB66975
0.00,0,0.00,0,0,0,10,246,3.996,48,4.356,5.114,38,108,2,1,2.2,-7.4403088,112.7103104,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:12:39","Tue, 13 Oct 2020, 14:14:31",19.821,2 (Full),92,7710CB24
0.00,0,0.00,0,0,0,5,251,3.996,58,4.324,5.114,39,108,2,1,2.3,-7.440212,112.7100288,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:12:34","Tue, 13 Oct 2020, 14:14:28",19.820,2 (Full),92,9B04C69F
0.00,0,0.00,0,0,0,0,0,3.996,54,4.261,5.114,37,82,2,1,2.2,-7.44014,112.7094528,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:12:29","Tue, 13 Oct 2020, 14:14:22",19.819,2 (Full),92,25A77B80
0.00,0,0.00,0,0,0,251,5,3.996,38,4.199,5.114,38,84,2,1,2.5,-7.4401896,112.7088896,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:12:24","Tue, 13 Oct 2020, 14:14:20",19.818,2 (Full),92,9D407CD8
0.00,0,0.00,0,0,0,246,10,3.996,45,4.167,5.114,36,88,2,1,2.6,-7.4402096,112.7085952,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:12:19","Tue, 13 Oct 2020, 14:14:17",19.817,2 (Full),92,B718BABB
0.00,0,0.00,0,0,0,241,15,3.978,38,4.109,5.114,29,96,2,1,2.8,-7.4401776,112.708032,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:12:14","Tue, 13 Oct 2020, 14:14:14",19.816,2 (Full),92,36A53D53
0.00,0,0.00,0,0,0,236,20,3.996,41,4.068,5.114,21,98,2,1,3,-7.4401472,112.7076608,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:12:09","Tue, 13 Oct 2020, 14:14:05",19.815,2 (Full),92,12C9C45D
0.00,0,0.00,0,0,0,231,25,3.996,51,4.050,5.114,22,94,2,1,3.2,-7.4401256,112.70752,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:12:04","Tue, 13 Oct 2020, 14:14:03",19.814,2 (Full),92,75590F70
0.00,0,0.00,0,0,0,226,30,4.032,51,4.010,5.113,34,92,2,1,3.2,-7.4401152,112.7071488,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:11:59","Tue, 13 Oct 2020, 14:13:58",19.813,2 (Full),92,F135DE29
0.00,0,0.00,0,0,0,221,35,4.050,54,3.951,5.113,31,110,2,1,3.6,-7.4400624,112.7065856,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:11:54","Tue, 13 Oct 2020, 14:13:54",19.812,2 (Full),92,3E85D643
0.00,0,0.00,0,0,0,216,40,4.014,0,3.925,5.113,31,106,2,1,3.8,-7.4399952,112.7063808,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:11:49","Tue, 13 Oct 2020, 14:13:52",19.811,2 (Full),92,8ED02213
0.00,0,0.00,0,0,0,211,45,3.996,0,3.872,5.113,30,112,2,1,3.6,-7.4398352,112.70592,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:11:44","Tue, 13 Oct 2020, 14:13:50",19.810,2 (Full),92,5234F4FF
0.00,0,0.00,0,0,0,206,50,4.050,0,3.827,5.113,25,48,2,1,3.7,-7.43986,112.7055488,0.00,0.00,0.00,0.00,0000000000000001,NONE,"Tue, 13 Oct 2020, 14:11:39","Tue, 13 Oct 2020, 14:13:48",19.809,2 (Full),92,274E68E3
0.00,0,0.00,0,0,0,201,55,4.050,0,3.806,5.113,28,12,2,1,4.1,-7.4400424,112.7054464,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:11:34","Tue, 13 Oct 2020, 14:13:46",19.808,2 (Full),92,8C6BEF06
0.00,0,0.00,0,0,0,196,60,4.032,0,3.757,5.113,31,6,2,1,4.7,-7.4405472,112.705408,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:11:29","Tue, 13 Oct 2020, 14:13:37",19.807,2 (Full),92,19ED401E
0.00,0,0.00,0,0,0,191,65,4.050,77,3.705,5.113,35,14,2,1,4.4,-7.4410688,112.7053312,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:11:24","Tue, 13 Oct 2020, 14:13:33",19.806,2 (Full),92,3B581347
0.00,0,0.00,0,0,0,186,70,4.050,90,3.676,5.113,37,6,2,1,3.8,-7.441356,112.7052416,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:11:19","Tue, 13 Oct 2020, 14:13:14",19.805,2 (Full),92,89C909A4
0.00,0,0.00,0,0,0,181,75,4.050,100,3.615,5.113,35,6,2,1,2.7,-7.441972,112.705152,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:11:14","Tue, 13 Oct 2020, 14:13:07",19.804,2 (Full),92,15ACCA44
0.00,0,0.00,0,0,0,176,80,4.032,70,3.556,5.113,35,352,2,1,2.2,-7.442548,112.7050752,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:11:09","Tue, 13 Oct 2020, 14:13:03",19.803,2 (Full),92,AD00E9E4
0.00,0,0.00,0,0,0,171,85,4.032,70,3.527,5.113,29,350,2,1,2.2,-7.4428296,112.7051136,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:11:04","Tue, 13 Oct 2020, 14:12:59",19.802,2 (Full),92,C1E5FE2E
0.00,0,0.00,0,0,0,166,90,4.050,70,3.482,5.113,26,2,2,1,2.3,-7.4432392,112.705152,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:10:59","Tue, 13 Oct 2020, 14:12:55",19.801,2 (Full),92,F283AF55
0.00,0,0.00,0,0,0,161,95,4.050,87,3.431,5.113,41,10,2,1,2.4,-7.4437368,112.7051136,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:10:54","Tue, 13 Oct 2020, 14:12:51",19.800,2 (Full),92,8CE44525
0.00,0,0.00,0,0,0,156,100,4.050,0,3.397,5.113,41,6,2,1,2.3,-7.4440552,112.7050496,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:10:49","Tue, 13 Oct 2020, 14:12:44",19.799,2 (Full),92,139C22A2
0.00,0,0.00,0,0,0,151,105,4.032,0,3.328,5.113,40,14,2,1,2.1,-7.444696,112.7049216,0.00,0.00,0.00,0.00,0000000000000001,NONE,"Tue, 13 Oct 2020, 14:10:44","Tue, 13 Oct 2020, 14:12:37",19.798,2 (Full),92,3E3C889D
0.00,0,0.00,0,0,0,146,110,4.032,0,3.263,5.113,38,8,2,1,2.4,-7.4453024,112.7048064,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:10:39","Tue, 13 Oct 2020, 14:12:34",19.797,2 (Full),92,BADA516E
